mapid	source	spanX	spanY	scrollX_800x600	scrollY_800x600	scrollX_1280x720	scrollY_1280x720	pinned_1280x720
925032103	VR	990	806	190	206	0	86	1
900010000	foothold-est	2110	160	1310	0	830	0	1
925023604	VR	990	806	190	206	0	86	1
910020000	VR	1438	785	638	185	158	65	0
926020407	VR	990	685	190	85	0	0	1
926020400	VR	990	685	190	85	0	0	1
925023808	VR	990	806	190	206	0	86	1
926010500	VR	990	685	190	85	0	0	1
910033013	VR	2160	735	1360	135	880	15	0
926013302	VR	990	685	190	85	0	0	1
926100401	VR	1128	590	328	0	0	0	1
925022705	VR	990	806	190	206	0	86	1
925022405	VR	990	806	190	206	0	86	1
926010022	VR	990	685	190	85	0	0	1
925022005	VR	990	806	190	206	0	86	1
910330308	VR	800	600	0	0	0	0	1
925020502	VR	990	806	190	206	0	86	1
926021100	VR	990	685	190	85	0	0	1
910320014	VR	800	600	0	0	0	0	1
925023405	VR	990	806	190	206	0	86	1
970000105	VR	800	600	0	0	0	0	1
980031300	VR	835	600	35	0	0	0	1
922230301	foothold-est	948	4600	148	4000	0	3880	1
910033109	VR	2160	1297	1360	697	880	577	0
922010402	foothold-est	1906	535	1106	0	626	0	1
926021108	VR	990	685	190	85	0	0	1
926021109	VR	990	685	190	85	0	0	1
926020206	VR	990	685	190	85	0	0	1
926010038	VR	990	685	190	85	0	0	1
980000000	VR	1075	600	275	0	0	0	1
925020906	VR	990	806	190	206	0	86	1
910020301	foothold-est	1030	4600	230	4000	0	3880	1
926020105	VR	990	685	190	85	0	0	1
910020303	foothold-est	1030	4600	230	4000	0	3880	1
925022409	VR	990	806	190	206	0	86	1
926023503	VR	990	685	190	85	0	0	1
926021200	VR	990	685	190	85	0	0	1
910032100	VR	1210	3740	410	3140	0	3020	1
926021301	VR	990	685	190	85	0	0	1
980033000	VR	870	600	70	0	0	0	1
925021702	VR	990	806	190	206	0	86	1
910020101	foothold-est	1030	4960	230	4360	0	4240	1
925023708	VR	990	806	190	206	0	86	1
980033201	VR	870	600	70	0	0	0	1
926010052	VR	990	685	190	85	0	0	1
925021401	VR	990	806	190	206	0	86	1
926021309	VR	990	685	190	85	0	0	1
910330104	VR	800	600	0	0	0	0	1
925031300	VR	990	806	190	206	0	86	1
980043009	VR	800	3510	0	2910	0	2790	1
926021403	VR	990	685	190	85	0	0	1
926010101	VR	990	685	190	85	0	0	1
926021405	VR	990	685	190	85	0	0	1
925020208	VR	990	806	190	206	0	86	1
925023101	VR	990	806	190	206	0	86	1
914020000	VR	5668	1190	4868	590	4388	470	0
925031504	VR	990	806	190	206	0	86	1
922010503	VR	800	4320	0	3720	0	3600	1
926012104	VR	990	685	190	85	0	0	1
925021205	VR	990	806	190	206	0	86	1
980041003	none							?
925022904	VR	990	806	190	206	0	86	1
926021509	VR	990	685	190	85	0	0	1
925022403	VR	990	806	190	206	0	86	1
926023300	VR	990	685	190	85	0	0	1
925023801	VR	990	806	190	206	0	86	1
910320018	VR	800	600	0	0	0	0	1
925020104	VR	990	806	190	206	0	86	1
980033205	VR	870	600	70	0	0	0	1
926110100	VR	2045	594	1245	0	765	0	1
926010082	VR	990	685	190	85	0	0	1
914000420	VR	1438	1080	638	480	158	360	0
920010602	foothold-est	770	2815	0	2215	0	2095	1
925020406	VR	990	806	190	206	0	86	1
926023407	VR	990	685	190	85	0	0	1
980041204	none							?
925020809	VR	990	806	190	206	0	86	1
980031107	VR	1995	1170	1195	570	715	450	0
926012100	VR	990	685	190	85	0	0	1
924000100	foothold-est	1390	1000	590	400	110	280	0
910031016	VR	1250	1985	450	1385	0	1265	1
925030303	VR	990	806	190	206	0	86	1
910020204	foothold-est	1030	4600	230	4000	0	3880	1
925021402	VR	990	806	190	206	0	86	1
925023702	VR	990	806	190	206	0	86	1
925021805	VR	990	806	190	206	0	86	1
926022209	VR	990	685	190	85	0	0	1
910330300	VR	800	600	0	0	0	0	1
925022106	VR	990	806	190	206	0	86	1
926022302	VR	990	685	190	85	0	0	1
925022506	VR	990	806	190	206	0	86	1
926022304	VR	990	685	190	85	0	0	1
925023001	VR	990	806	190	206	0	86	1
910310002	none							?
926022307	VR	990	685	190	85	0	0	1
926022308	VR	990	685	190	85	0	0	1
926010056	VR	990	685	190	85	0	0	1
926022400	VR	990	685	190	85	0	0	1
980000604	VR	801	598	1	0	0	0	1
925030600	VR	990	806	190	206	0	86	1
910033200	VR	2430	1298	1630	698	1150	578	0
910330107	VR	800	600	0	0	0	0	1
914090007	VR	800	600	0	0	0	0	1
913040103	VR	800	600	0	0	0	0	1
922211300	VR	1335	1526	535	926	55	806	0
926022408	VR	990	685	190	85	0	0	1
926023207	VR	990	685	190	85	0	0	1
980032108	VR	1745	1650	945	1050	465	930	0
925020508	VR	990	806	190	206	0	86	1
926022502	VR	990	685	190	85	0	0	1
980041105	none							?
925020103	VR	990	806	190	206	0	86	1
926022505	VR	990	685	190	85	0	0	1
925031901	VR	990	806	190	206	0	86	1
922240116	VR	905	720	105	120	0	0	1
926022508	VR	990	685	190	85	0	0	1
910033100	VR	2160	1297	1360	697	880	577	0
925023306	VR	990	806	190	206	0	86	1
914010000	VR	2068	1670	1268	1070	788	950	0
925021909	VR	990	806	190	206	0	86	1
925020014	VR	990	806	190	206	0	86	1
925021700	VR	990	806	190	206	0	86	1
920010931	foothold-est	770	1915	0	1315	0	1195	1
922241014	VR	1200	1190	400	590	0	470	1
913040000	VR	800	600	0	0	0	0	1
925021703	VR	990	806	190	206	0	86	1
980041007	none							?
925032901	VR	990	806	190	206	0	86	1
925100301	VR	2796	983	1996	383	1516	263	0
925022105	VR	990	806	190	206	0	86	1
925021801	VR	990	806	190	206	0	86	1
926023404	VR	990	685	190	85	0	0	1
926023205	VR	990	685	190	85	0	0	1
925021606	VR	990	806	190	206	0	86	1
910040002	VR	900	900	100	300	0	180	1
926011203	VR	990	685	190	85	0	0	1
910031020	VR	1250	1985	450	1385	0	1265	1
910033301	VR	900	735	100	135	0	15	1
910033315	VR	900	735	100	135	0	15	1
926023302	VR	990	685	190	85	0	0	1
922240011	VR	9720	934	8920	334	8440	214	0
925023305	VR	990	806	190	206	0	86	1
980000302	VR	810	715	10	115	0	0	1
925023205	VR	990	806	190	206	0	86	1
925020600	VR	990	806	190	206	0	86	1
926022509	VR	990	685	190	85	0	0	1
926020508	VR	990	685	190	85	0	0	1
926023400	VR	990	685	190	85	0	0	1
926023401	VR	990	685	190	85	0	0	1
925020109	VR	990	806	190	206	0	86	1
925020204	VR	990	806	190	206	0	86	1
980031105	VR	1995	1170	1195	570	715	450	0
980033100	VR	1995	1170	1195	570	715	450	0
910120002	none							?
926023109	VR	990	685	190	85	0	0	1
925033802	VR	990	806	190	206	0	86	1
910330001	VR	800	600	0	0	0	0	1
926023500	VR	990	685	190	85	0	0	1
926023509	VR	990	685	190	85	0	0	1
910220000	foothold-est	1685	1135	885	535	405	415	0
980044003	none							?
922240112	VR	905	720	105	120	0	0	1
925032003	VR	990	806	190	206	0	86	1
980000102	VR	805	600	5	0	0	0	1
926010034	VR	990	685	190	85	0	0	1
922010000	VR	800	1030	0	430	0	310	1
910020202	foothold-est	1030	4600	230	4000	0	3880	1
922240111	VR	905	720	105	120	0	0	1
926100001	VR	3174	596	2374	0	1894	0	1
925023404	VR	990	806	190	206	0	86	1
980033003	VR	870	600	70	0	0	0	1
926100201	foothold-est	1646	715	846	115	366	0	1
925021504	VR	990	806	190	206	0	86	1
925022604	VR	990	806	190	206	0	86	1
925022307	VR	990	806	190	206	0	86	1
926120400	VR	980	1185	180	585	0	465	1
922030010	VR	800	600	0	0	0	0	1
926020002	VR	800	707	0	107	0	0	1
926100304	VR	780	3606	0	3006	0	2886	1
925022703	VR	990	806	190	206	0	86	1
925020200	VR	990	806	190	206	0	86	1
926022203	VR	990	685	190	85	0	0	1
910330205	VR	800	600	0	0	0	0	1
910320301	VR	800	600	0	0	0	0	1
926110000	VR	3172	596	2372	0	1892	0	1
926110001	VR	3174	596	2374	0	1894	0	1
925030704	VR	990	806	190	206	0	86	1
926021302	VR	990	685	190	85	0	0	1
913030000	VR	2968	964	2168	364	1688	244	0
913040100	VR	800	600	0	0	0	0	1
990000611	VR	3238	608	2438	8	1958	0	1
910320203	VR	800	600	0	0	0	0	1
910033110	VR	2160	1297	1360	697	880	577	0
926110302	VR	780	3606	0	3006	0	2886	1
925030201	VR	990	806	190	206	0	86	1
926010004	VR	990	685	190	85	0	0	1
926020001	VR	800	707	0	107	0	0	1
925023809	VR	990	806	190	206	0	86	1
910520001	VR	813	600	13	0	0	0	1
926110600	VR	794	596	0	0	0	0	1
926021306	VR	990	685	190	85	0	0	1
925023107	VR	990	806	190	206	0	86	1
926120100	VR	2193	662	1393	62	913	0	1
913000000	VR	1798	1495	998	895	518	775	0
910033204	VR	2430	1298	1630	698	1150	578	0
912010100	VR	887	587	87	0	0	0	1
926120401	VR	980	1245	180	645	0	525	1
980000601	VR	2696	845	1896	245	1416	125	0
925100100	VR	1995	983	1195	383	715	263	0
926023105	VR	990	685	190	85	0	0	1
980033106	VR	1995	1170	1195	570	715	450	0
926120406	VR	980	1185	180	585	0	465	1
925022206	VR	990	806	190	206	0	86	1
926120408	VR	980	1185	180	585	0	465	1
926120409	VR	980	1245	180	645	0	525	1
925023006	VR	990	806	190	206	0	86	1
926023200	VR	990	685	190	85	0	0	1
926021407	VR	990	685	190	85	0	0	1
980033109	VR	1995	1170	1195	570	715	450	0
926130102	VR	3666	596	2866	0	2386	0	1
926020401	VR	990	685	190	85	0	0	1
925032604	VR	990	806	190	206	0	86	1
913010000	VR	1258	965	458	365	0	245	1
980032008	VR	870	600	70	0	0	0	1
910033011	VR	2160	735	1360	135	880	15	0
930000010	VR	898	730	98	130	0	10	1
926021406	VR	990	685	190	85	0	0	1
926110401	VR	1128	590	328	0	0	0	1
930000300	VR	2195	2330	1395	1730	915	1610	0
925030602	VR	990	806	190	206	0	86	1
980041009	none							?
922010505	VR	800	4320	0	3720	0	3600	1
925031401	VR	990	806	190	206	0	86	1
925021202	VR	990	806	190	206	0	86	1
910320104	VR	800	600	0	0	0	0	1
926021409	VR	990	685	190	85	0	0	1
926010201	VR	990	685	190	85	0	0	1
970000001	VR	800	600	0	0	0	0	1
913040105	VR	800	600	0	0	0	0	1
980043105	none							?
925021609	VR	990	806	190	206	0	86	1
925021306	VR	990	806	190	206	0	86	1
925021804	VR	990	806	190	206	0	86	1
970000101	VR	805	630	5	30	0	0	1
910021000	foothold-est	940	820	140	220	0	100	1
922230104	VR	904	2144	104	1544	0	1424	1
925031500	VR	990	806	190	206	0	86	1
980033005	VR	870	600	70	0	0	0	1
925032302	VR	990	806	190	206	0	86	1
970000107	VR	800	655	0	55	0	0	1
926011402	VR	990	685	190	85	0	0	1
925032902	VR	990	806	190	206	0	86	1
970020000	VR	1528	647	728	47	248	0	1
926013300	VR	990	685	190	85	0	0	1
914100023	VR	1359	600	559	0	79	0	1
980042002	none							?
926023305	VR	990	685	190	85	0	0	1
925023002	VR	990	806	190	206	0	86	1
925020800	VR	990	806	190	206	0	86	1
970030001	foothold-est	850	160	50	0	0	0	1
910320201	VR	800	600	0	0	0	0	1
926010021	VR	990	685	190	85	0	0	1
925030300	VR	990	806	190	206	0	86	1
926120000	foothold-est	2020	640	1220	40	740	0	1
970030006	foothold-est	850	160	50	0	0	0	1
926010035	VR	990	685	190	85	0	0	1
970030008	foothold-est	850	160	50	0	0	0	1
926021103	VR	990	685	190	85	0	0	1
922241005	VR	1200	1190	400	590	0	470	1
926022305	VR	990	685	190	85	0	0	1
926021502	VR	990	685	190	85	0	0	1
913040006	VR	800	600	0	0	0	0	1
926010402	VR	990	685	190	85	0	0	1
980010101	foothold-est	1390	785	590	185	110	65	0
925021604	VR	990	806	190	206	0	86	1
922210500	VR	1335	1526	535	926	55	806	0
926023508	VR	990	685	190	85	0	0	1
926010078	VR	990	685	190	85	0	0	1
926100400	VR	1390	592	590	0	110	0	1
980044102	none							?
922211700	VR	1335	1526	535	926	55	806	0
980000203	VR	805	600	5	0	0	0	1
922240101	VR	905	720	105	120	0	0	1
925021709	VR	990	806	190	206	0	86	1
925020806	VR	990	806	190	206	0	86	1
926020303	VR	990	685	190	85	0	0	1
980000303	VR	810	942	10	342	0	222	1
980000304	VR	711	672	0	72	0	0	1
922240200	VR	903	730	103	130	0	10	1
926010024	VR	990	685	190	85	0	0	1
926130103	VR	1398	851	598	251	118	131	0
980000403	VR	810	942	10	342	0	222	1
980000401	VR	3234	1097	2434	497	1954	377	0
980000500	VR	795	598	0	0	0	0	1
980033207	VR	870	600	70	0	0	0	1
910510200	VR	988	890	188	290	0	170	1
980043003	VR	800	3510	0	2910	0	2790	1
910033116	VR	2160	1297	1360	697	880	577	0
990000641	VR	2428	1200	1628	600	1148	480	0
910100000	VR	1108	665	308	65	0	0	1
925033202	VR	990	806	190	206	0	86	1
925021009	VR	990	806	190	206	0	86	1
925032401	VR	990	806	190	206	0	86	1
980042004	none							?
926021401	VR	990	685	190	85	0	0	1
980010020	foothold-est	868	243	68	0	0	0	1
980010100	foothold-est	850	340	50	0	0	0	1
926021206	VR	990	685	190	85	0	0	1
922240012	VR	9720	934	8920	334	8440	214	0
925032204	VR	990	806	190	206	0	86	1
980010300	foothold-est	850	340	50	0	0	0	1
922231000	VR	1348	9840	548	9240	68	9120	0
926010001	VR	990	685	190	85	0	0	1
922213000	VR	1335	1526	535	926	55	806	0
925022806	VR	990	806	190	206	0	86	1
910031004	VR	1250	1985	450	1385	0	1265	1
914090001	VR	800	600	0	0	0	0	1
910033307	VR	900	735	100	135	0	15	1
980031004	VR	870	600	70	0	0	0	1
925033101	VR	990	806	190	206	0	86	1
980031006	VR	870	600	70	0	0	0	1
925021101	VR	990	806	190	206	0	86	1
980031008	VR	870	600	70	0	0	0	1
980031009	VR	870	600	70	0	0	0	1
926013301	VR	990	685	190	85	0	0	1
980031101	VR	1995	1170	1195	570	715	450	0
922241008	VR	1200	1190	400	590	0	470	1
926120403	VR	980	1245	180	645	0	525	1
910500000	foothold-est	1122	1151	322	551	0	431	1
914100000	VR	1393	950	593	350	113	230	0
980031106	VR	1995	1170	1195	570	715	450	0
926023108	VR	990	685	190	85	0	0	1
980031108	VR	1995	1170	1195	570	715	450	0
980031109	VR	1995	1170	1195	570	715	450	0
980043205	none							?
925030302	VR	990	806	190	206	0	86	1
925021100	VR	990	806	190	206	0	86	1
924010000	VR	1196	770	396	170	0	50	1
925020307	VR	990	806	190	206	0	86	1
980031205	VR	870	600	70	0	0	0	1
980042108	none							?
922240002	VR	9720	934	8920	334	8440	214	0
925020908	VR	990	806	190	206	0	86	1
925021900	VR	990	806	190	206	0	86	1
925021701	VR	990	806	190	206	0	86	1
980031400	VR	834	600	34	0	0	0	1
910031027	VR	1250	1985	450	1385	0	1265	1
910033314	VR	900	735	100	135	0	15	1
926012201	VR	990	685	190	85	0	0	1
926023209	VR	990	685	190	85	0	0	1
980043203	none							?
926021505	VR	990	685	190	85	0	0	1
926013204	VR	990	685	190	85	0	0	1
980032007	VR	870	600	70	0	0	0	1
925023309	VR	990	806	190	206	0	86	1
980032009	VR	870	600	70	0	0	0	1
925021800	VR	990	806	190	206	0	86	1
990000700	VR	2247	607	1447	7	967	0	1
925030603	VR	990	806	190	206	0	86	1
925021505	VR	990	806	190	206	0	86	1
980043004	VR	800	3510	0	2910	0	2790	1
910330306	VR	800	600	0	0	0	0	1
922212900	VR	1335	1526	535	926	55	806	0
925023209	VR	990	806	190	206	0	86	1
926110300	VR	1328	596	528	0	48	0	1
926012400	VR	990	685	190	85	0	0	1
925010000	foothold-est	1390	580	590	0	110	0	1
922010201	VR	800	4320	0	3720	0	3600	1
980030000	VR	983	700	183	100	0	0	1
980032203	VR	870	600	70	0	0	0	1
910033114	VR	2160	1297	1360	697	880	577	0
925020308	VR	990	806	190	206	0	86	1
925022308	VR	990	806	190	206	0	86	1
910310000	foothold-est	1428	1132	628	532	148	412	0
925021301	VR	990	806	190	206	0	86	1
925020704	VR	990	806	190	206	0	86	1
910033112	VR	2160	1297	1360	697	880	577	0
925033501	VR	990	806	190	206	0	86	1
925023302	VR	990	806	190	206	0	86	1
970000103	VR	800	600	0	0	0	0	1
980033002	VR	870	600	70	0	0	0	1
925020408	VR	990	806	190	206	0	86	1
910033310	VR	900	735	100	135	0	15	1
922240119	VR	905	720	105	120	0	0	1
910330307	VR	800	600	0	0	0	0	1
925100700	VR	1053	983	253	383	0	263	1
910510000	VR	1435	890	635	290	155	170	0
926020403	VR	990	685	190	85	0	0	1
980041102	none							?
925021608	VR	990	806	190	206	0	86	1
925031604	VR	990	806	190	206	0	86	1
910040110	VR	1080	600	280	0	0	0	1
910330100	VR	800	600	0	0	0	0	1
926020503	VR	990	685	190	85	0	0	1
914100022	VR	1359	600	559	0	79	0	1
926023106	VR	990	685	190	85	0	0	1
980033108	VR	1995	1170	1195	570	715	450	0
925021808	VR	990	806	190	206	0	86	1
922240114	VR	905	720	105	120	0	0	1
925033503	VR	990	806	190	206	0	86	1
925030503	VR	990	806	190	206	0	86	1
922230001	VR	800	995	0	395	0	275	1
910310003	none							?
980031207	VR	870	600	70	0	0	0	1
910031028	VR	1250	1985	450	1385	0	1265	1
926021408	VR	990	685	190	85	0	0	1
910020304	foothold-est	1030	4600	230	4000	0	3880	1
925032304	VR	990	806	190	206	0	86	1
926100700	VR	796	592	0	0	0	0	1
980033400	VR	834	600	34	0	0	0	1
925020002	VR	990	806	190	206	0	86	1
926010087	VR	990	685	190	85	0	0	1
980041000	foothold-est	884	3143	84	2543	0	2423	1
910040003	VR	1080	600	280	0	0	0	1
910320029	VR	800	600	0	0	0	0	1
910033115	VR	2160	1297	1360	697	880	577	0
926110201	foothold-est	1646	715	846	115	366	0	1
925031503	VR	990	806	190	206	0	86	1
925023004	VR	990	806	190	206	0	86	1
980042105	none							?
900010200	foothold-est	1930	160	1130	0	650	0	1
910031026	VR	1250	1985	450	1385	0	1265	1
926110700	VR	796	592	0	0	0	0	1
980031208	VR	870	600	70	0	0	0	1
925032300	VR	990	806	190	206	0	86	1
980041103	none							?
925020601	VR	990	806	190	206	0	86	1
920010912	foothold-est	770	1915	0	1315	0	1195	1
925021406	VR	990	806	190	206	0	86	1
980043202	none							?
925022701	VR	990	806	190	206	0	86	1
910040320	VR	1080	600	280	0	0	0	1
900090101	VR	800	600	0	0	0	0	1
980041201	none							?
925021005	VR	990	806	190	206	0	86	1
980041203	none							?
914000000	VR	1598	780	798	180	318	60	0
913020200	VR	1258	965	458	365	0	245	1
926000010	foothold-est	1836	1235	1036	635	556	515	0
925022503	VR	990	806	190	206	0	86	1
926021201	VR	990	685	190	85	0	0	1
922230206	VR	904	8244	104	7644	0	7524	1
922010405	foothold-est	1906	535	1106	0	626	0	1
980032206	VR	870	600	70	0	0	0	1
920010700	foothold-est	770	6295	0	5695	0	5575	1
980031202	VR	870	600	70	0	0	0	1
980010000	VR	1340	596	540	0	60	0	1
926020402	VR	990	685	190	85	0	0	1
970030005	foothold-est	850	160	50	0	0	0	1
925023200	VR	990	806	190	206	0	86	1
925030101	VR	990	806	190	206	0	86	1
980000503	VR	801	598	1	0	0	0	1
910033302	VR	900	735	100	135	0	15	1
925020904	VR	990	806	190	206	0	86	1
980042102	none							?
926120300	VR	801	814	1	214	0	94	1
980044201	none							?
922241013	VR	1200	1190	400	590	0	470	1
970000102	VR	798	635	0	35	0	0	1
922010800	VR	800	1660	0	1060	0	940	1
910060003	none							?
980043106	none							?
925031304	VR	990	806	190	206	0	86	1
920010601	foothold-est	770	2035	0	1435	0	1315	1
980042202	none							?
926010040	VR	990	685	190	85	0	0	1
980042204	none							?
980041100	foothold-est	4708	1818	3908	1218	3428	1098	0
925020905	VR	990	806	190	206	0	86	1
926010104	VR	990	685	190	85	0	0	1
980042208	none							?
910031021	VR	1250	1985	450	1385	0	1265	1
925023304	VR	990	806	190	206	0	86	1
910000010	VR	1745	1555	945	955	465	835	0
980042007	none							?
970020001	VR	1665	830	865	230	385	110	0
910600010	VR	1197	598	397	0	0	0	1
980032101	VR	1745	1650	945	1050	465	930	0
925020102	VR	990	806	190	206	0	86	1
925031803	VR	990	806	190	206	0	86	1
925022300	VR	990	806	190	206	0	86	1
922240118	VR	905	720	105	120	0	0	1
922020100	foothold-est	1480	1469	680	869	200	749	0
925023201	VR	990	806	190	206	0	86	1
980043102	none							?
926020304	VR	990	685	190	85	0	0	1
980043104	none							?
926023102	VR	990	685	190	85	0	0	1
980033102	VR	1995	1170	1195	570	715	450	0
910031009	VR	1250	1985	450	1385	0	1265	1
910033309	VR	900	735	100	135	0	15	1
925033800	VR	990	806	190	206	0	86	1
926010301	VR	990	685	190	85	0	0	1
980043107	none							?
925023807	VR	990	806	190	206	0	86	1
924000001	foothold-est	1840	940	1040	340	560	220	0
926021504	VR	990	685	190	85	0	0	1
925031502	VR	990	806	190	206	0	86	1
914090006	VR	800	600	0	0	0	0	1
926020405	VR	990	685	190	85	0	0	1
925021400	VR	990	806	190	206	0	86	1
922210600	VR	1335	1526	535	926	55	806	0
922240001	VR	9720	934	8920	334	8440	214	0
980044001	none							?
926110301	VR	780	3606	0	3006	0	2886	1
980033004	VR	870	600	70	0	0	0	1
910020102	foothold-est	1030	4960	230	4360	0	4240	1
910000018	foothold-est	1650	846	850	246	370	126	0
926020204	VR	990	685	190	85	0	0	1
925021105	VR	990	806	190	206	0	86	1
980044103	none							?
930000600	VR	1618	960	818	360	338	240	0
980044200	VR	800	760	0	160	0	40	1
980042104	none							?
910320001	VR	800	600	0	0	0	0	1
922211200	VR	1335	1526	535	926	55	806	0
925021403	VR	990	806	190	206	0	86	1
910520003	VR	813	600	13	0	0	0	1
980033202	VR	870	600	70	0	0	0	1
910031006	VR	1250	1985	450	1385	0	1265	1
980043100	VR	4670	920	3870	320	3390	200	0
925021003	VR	990	806	190	206	0	86	1
926022208	VR	990	685	190	85	0	0	1
910010200	VR	2064	1834	1264	1234	784	1114	0
910000004	foothold-est	1376	845	576	245	96	125	0
990000420	VR	1980	680	1180	80	700	0	1
926020505	VR	990	685	190	85	0	0	1
925020804	VR	990	806	190	206	0	86	1
914090013	VR	800	600	0	0	0	0	1
925022804	VR	990	806	190	206	0	86	1
980033203	VR	870	600	70	0	0	0	1
926130100	VR	1707	600	907	0	427	0	1
925030502	VR	990	806	190	206	0	86	1
910010400	foothold-est	850	460	50	0	0	0	1
910320302	VR	800	600	0	0	0	0	1
990000620	VR	2068	1712	1268	1112	788	992	0
980032100	VR	1745	1650	945	1050	465	930	0
990000631	VR	1618	1290	818	690	338	570	0
910033104	VR	2160	1297	1360	697	880	577	0
980043109	none							?
922000000	VR	7056	600	6256	0	5776	0	1
925033301	VR	990	806	190	206	0	86	1
926022300	VR	990	685	190	85	0	0	1
922231001	VR	1348	9840	548	9240	68	9120	0
990001100	VR	1616	1030	816	430	336	310	0
925021904	VR	990	806	190	206	0	86	1
140090400	VR	1708	1160	908	560	428	440	0
109060003	foothold-est	930	366	130	0	0	0	1
103000302	none							?
100000003	foothold-est	3988	665	3188	65	2708	0	1
103040447	VR	2574	795	1774	195	1294	75	0
103040434	VR	2448	600	1648	0	1168	0	1
100000006	foothold-est	838	1085	38	485	0	365	1
105040368	none							?
105090330	VR	1065	1780	265	1180	0	1060	1
100000102	VR	800	600	0	0	0	0	1
106021506	VR	1530	960	730	360	250	240	0
100030103	VR	1618	1080	818	480	338	360	0
109050000	foothold-est	926	495	126	0	0	0	1
100020170	none							?
140030000	VR	990	600	190	0	0	0	1
101020001	VR	800	2950	0	2350	0	2230	1
105090311	foothold-est	2560	2045	1760	1445	1280	1325	0
105060100	foothold-est	3250	2620	2450	2020	1970	1900	0
105050119	VR	1085	1579	285	979	0	859	1
101000200	foothold-est	1156	3574	356	2974	0	2854	1
100010100	foothold-est	1738	1115	938	515	458	395	0
101030103	VR	1710	2060	910	1460	430	1340	0
100020100	foothold-est	1300	520	500	0	20	0	1
100020101	none							?
100020102	none							?
109030101	foothold-est	1896	1862	1096	1262	616	1142	0
101000004	VR	800	600	0	0	0	0	1
100020105	none							?
109010110	foothold-est	2186	1446	1386	846	906	726	0
103020200	foothold-est	3268	1805	2468	1205	1988	1085	0
100020112	none							?
101020007	VR	800	2250	0	1650	0	1530	1
100040101	foothold-est	1806	1262	1006	662	526	542	0
106020601	VR	901	1320	101	720	0	600	1
130000100	VR	1258	1130	458	530	0	410	1
109010103	foothold-est	1286	886	486	286	6	166	0
130010100	VR	2245	1665	1445	1065	965	945	0
106021508	VR	1530	960	730	360	250	240	0
100020169	none							?
109080002	VR	2398	3080	1598	2480	1118	2360	0
105050106	VR	1085	1579	285	979	0	859	1
100020106	none							?
103000907	VR	4260	920	3460	320	2980	200	0
105050115	VR	1085	1579	285	979	0	859	1
100020122	none							?
100020123	none							?
106021606	VR	1693	1105	893	505	413	385	0
100030101	VR	1197	835	397	235	0	115	1
105040357	none							?
105040365	none							?
106021003	VR	810	1320	10	720	0	600	1
107000001	foothold-est	3280	706	2480	106	2000	0	1
105040358	none							?
101010100	foothold-est	1876	1516	1076	916	596	796	0
105050199	VR	1085	1579	285	979	0	859	1
103040466	VR	2448	600	1648	0	1168	0	1
100050000	foothold-est	1716	2036	916	1436	436	1316	0
105100000	VR	980	2659	180	2059	0	1939	1
100020180	none							?
109010105	foothold-est	2006	937	1206	337	726	217	0
100020138	none							?
105040323	none							?
105070001	foothold-est	3880	2800	3080	2200	2600	2080	0
100020158	none							?
100020142	none							?
105040369	none							?
108000716	VR	1525	2280	725	1680	245	1560	0
105050134	VR	1085	1579	285	979	0	859	1
100020172	none							?
100020147	none							?
105050171	VR	1085	1579	285	979	0	859	1
108000712	VR	1525	2280	725	1680	245	1560	0
100020181	none							?
120000202	VR	940	600	140	0	0	0	1
101030001	foothold-est	1526	1435	726	835	246	715	0
105050123	VR	1085	1579	285	979	0	859	1
109040003	foothold-est	2450	2033	1650	1433	1170	1313	0
105080000	foothold-est	2260	2105	1460	1505	980	1385	0
108000708	VR	2334	1385	1534	785	1054	665	0
105050102	VR	1085	1579	285	979	0	859	1
102040000	foothold-est	3170	1922	2370	1322	1890	1202	0
100020192	none							?
108000201	VR	800	3260	0	2660	0	2540	1
109040000	foothold-est	1636	1015	836	415	356	295	0
108000402	foothold-est	1214	1756	414	1156	0	1036	1
108010620	VR	1708	1565	908	965	428	845	0
101040003	foothold-est	2380	935	1580	335	1100	215	0
103010001	foothold-est	1370	1185	570	585	90	465	0
195030000	foothold-est	1896	969	1096	369	616	249	0
105040329	none							?
105090334	VR	1065	1780	265	1180	0	1060	1
106021603	VR	1693	1105	893	505	413	385	0
102050000	foothold-est	2810	2068	2010	1468	1530	1348	0
109040004	foothold-est	2180	2606	1380	2006	900	1886	0
101020000	foothold-est	2141	6467	1341	5867	861	5747	0
107000403	VR	1785	1920	985	1320	505	1200	0
105050129	VR	1085	1579	285	979	0	859	1
106010106	foothold-est	2008	780	1208	180	728	60	0
105040316	foothold-est	1820	4195	1020	3595	540	3475	0
100020167	none							?
103040201	VR	2670	813	1870	213	1390	93	0
100020128	none							?
100020136	none							?
102000001	VR	800	600	0	0	0	0	1
100020182	none							?
108000710	VR	1525	2280	725	1680	245	1560	0
109090100	VR	1080	600	280	0	0	0	1
103000300	foothold-est	1154	160	354	0	0	0	1
100000204	VR	800	600	0	0	0	0	1
130030001	VR	1438	1665	638	1065	158	945	0
100020188	none							?
106021004	VR	810	1320	10	720	0	600	1
101030406	foothold-est	1892	1885	1092	1285	612	1165	0
109090203	VR	1080	600	280	0	0	0	1
103000902	VR	2250	860	1450	260	970	140	0
109060001	foothold-est	930	366	130	0	0	0	1
105040000	foothold-est	1816	3280	1016	2680	536	2560	0
