archive	add_list_path	reason	read_by	benign_because
Etc	Etc.wz/Commodity.img/866/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8660/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8661/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8662/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8662/Class	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8663/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8664/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8665/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8666/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8667/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8668/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8669/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/867/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8670/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8671/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8672/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8673/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8674/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8675/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8676/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8677/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8678/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8679/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/868/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8680/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8681/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8682/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8683/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8684/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8684/Class	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8685/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8686/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8687/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8687/Class	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8688/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8689/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/869/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8690/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8691/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8692/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8693/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8694/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8695/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8696/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8697/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8698/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8699/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/87/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/870/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8700/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8701/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8702/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8703/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8704/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8705/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8705/Class	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8706/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8707/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8708/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8709/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/871/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8710/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8711/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8712/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8713/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8714/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8715/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8716/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8717/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8718/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8719/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/872/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8720/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8721/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8722/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8723/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8724/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8725/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8726/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8727/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8728/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8729/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/873/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8730/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8731/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8732/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8733/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8734/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8735/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8736/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8737/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8738/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8739/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/874/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8740/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8741/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8742/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8743/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8744/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8745/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8746/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8747/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8748/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8749/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/875/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8750/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8751/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8752/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8753/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8754/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8755/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8756/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8757/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8758/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8759/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/876/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8760/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8761/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8762/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8763/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8764/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8765/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8766/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8767/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8768/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8769/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/877/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8770/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8771/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8772/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8773/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8774/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8775/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8776/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8777/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8778/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8779/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/878/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8780/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8781/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8782/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8783/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8784/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8784/Class	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8785/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8785/Class	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8786/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8786/Class	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8787/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8787/Class	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8788/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8788/Class	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8789/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8789/Class	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/879/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8790/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8791/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8792/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8793/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8794/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8795/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8796/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8797/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8798/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8799/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/88/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/880/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8800/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8801/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8802/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8803/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8804/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8805/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8806/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8807/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8808/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8809/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/881/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8810/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8811/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8812/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8813/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8814/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8815/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8816/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
Etc	Etc.wz/Commodity.img/8817/Bonus	NODE_ABSENT	benign	CashShop.java:243-248 reads only SN/ItemId/Price/Period/Count/OnSale
